기준일,시간대구분,구분,총생활인구수
20240111,19,서대문구,354518.4312
20240111,19,마포구,485640.0458
20240111,19,양천구,373923.5254
20240111,19,강서구,534582.3398
20240111,19,구로구,386572.7842
20240111,19,금천구,216740.2347
20240111,19,영등포구,490803.8626
20240111,19,동작구,365768.3996
20240111,19,관악구,451154.9946
20240111,19,서초구,603665.3609
20240111,19,강남구,906387.0475
20240111,19,송파구,755646.2904
20240111,19,강동구,496266.7159
20240111,20,종로구,274082.7052
20240111,20,중구,256283.0011
20240111,20,용산구,276679.8447
20240111,20,성동구,335363.9974
20240111,20,광진구,366939.0351
20240111,20,동대문구,330938.925
20240111,20,중랑구,344299.1903
20240111,20,성북구,412371.1709
20240111,20,강북구,276321.0047
20240111,20,도봉구,261662.9038
20240111,20,노원구,485105.6756
20240111,20,은평구,428790.3769
20240111,20,서대문구,351957.9468
20240111,20,마포구,472255.8642
20240111,20,양천구,379752.227
20240111,20,강서구,538403.9048
20240111,20,구로구,389210.2985
20240111,20,금천구,211371.0055
20240111,20,영등포구,470203.987
20240111,20,동작구,372286.2948
20240111,20,관악구,465073.0069
20240111,20,서초구,570829.9499
20240111,20,강남구,854845.2224
20240111,20,송파구,749689.7805
20240111,20,강동구,505135.0865
20240111,21,종로구,249078.662
20240111,21,중구,230490.4279
20240111,21,용산구,269489.6748
20240111,21,성동구,332399.4879
20240111,21,광진구,368980.11
20240111,21,동대문구,334721.1624
20240111,21,중랑구,351644.5956
20240111,21,성북구,420931.542
20240111,21,강북구,281132.8163
20240111,21,도봉구,267169.1571
20240111,21,노원구,492904.2705
20240111,21,은평구,440443.9815
20240111,21,서대문구,348768.047
20240111,21,마포구,457561.4108
20240111,21,양천구,385853.3683
20240111,21,강서구,542576.9327
20240111,21,구로구,390208.8525
20240111,21,금천구,208709.6206
20240111,21,영등포구,456704.7314
20240111,21,동작구,378383.387
20240111,21,관악구,477073.06
20240111,21,서초구,542430.0285
20240111,21,강남구,806119.4334
20240111,21,송파구,744060.9911
20240111,21,강동구,514368.5338
20240111,22,종로구,225753.1889
20240111,22,중구,207873.8877
20240111,22,용산구,260627.0054
20240111,22,성동구,330134.8954
20240111,22,광진구,372187.9259
20240111,22,동대문구,338463.523
20240111,22,중랑구,360262.6374
20240111,22,성북구,426456.9862
20240111,22,강북구,286713.8273
20240111,22,도봉구,273242.2847
20240111,22,노원구,498109.1054
20240111,22,은평구,451833.346
20240111,22,서대문구,347685.9852
20240111,22,마포구,437265.8522
20240111,22,양천구,387616.5849
20240111,22,강서구,545872.3031
20240111,22,구로구,393455.6477
20240111,22,금천구,209036.2654
20240111,22,영등포구,447329.7236
20240111,22,동작구,384245.6008
20240111,22,관악구,489040.4468
20240111,22,서초구,513503.7643
20240111,22,강남구,744358.0823
20240111,22,송파구,741404.3457
20240111,22,강동구,525573.5104
20240111,23,종로구,208532.9657
20240111,23,중구,184248.7766
20240111,23,용산구,251418.4324
20240111,23,성동구,321551.87
20240111,23,광진구,365353.8969
20240111,23,동대문구,339800.404
20240111,23,중랑구,367907.9537
20240111,23,성북구,427988.9028
20240111,23,강북구,291058.3949
20240111,23,도봉구,274930.4461
20240111,23,노원구,506112.1983
20240111,23,은평구,460723.6733
20240111,23,서대문구,345823.2799
20240111,23,마포구,421291.6204
20240111,23,양천구,387379.0903
20240111,23,강서구,550823.8124
20240111,23,구로구,390630.2239
20240111,23,금천구,204335.0284
20240111,23,영등포구,427543.6573
20240111,23,동작구,390029.1494
20240111,23,관악구,498479.951
20240111,23,서초구,482955.0475
20240111,23,강남구,707111.4627
20240111,23,송파구,736785.6063
20240111,23,강동구,529471.8894
20240110,0,종로구,202737.1284
20240110,0,중구,175068.0444
20240110,0,용산구,250211.2448
20240110,0,성동구,320245.8633
20240110,0,광진구,367945.2753
20240110,0,동대문구,342692.874
20240110,0,중랑구,373345.5619
20240110,0,성북구,434060.3763
20240110,0,강북구,295789.2362
20240110,0,도봉구,277655.4468
20240110,0,노원구,510944.3043
20240110,0,은평구,465315.1114
20240110,0,서대문구,346271.955
20240110,0,마포구,412531.6624
20240110,0,양천구,389844.4363
20240110,0,강서구,551394.272
20240110,0,구로구,393462.292
20240110,0,금천구,205120.5734
20240110,0,영등포구,424405.4143
20240110,0,동작구,392019.1867
20240110,0,관악구,503926.6817
20240110,0,서초구,472248.6103
20240110,0,강남구,681188.5416
20240110,0,송파구,739436.4683
20240110,0,강동구,535855.7967
20240110,1,종로구,202383.5824
20240110,1,중구,172539.0548
20240110,1,용산구,249486.784
20240110,1,성동구,321579.2297
20240110,1,광진구,369599.1441
20240110,1,동대문구,344869.358
20240110,1,중랑구,375113.3653
20240110,1,성북구,435302.2749
20240110,1,강북구,296718.6113
20240110,1,도봉구,278920.7859
20240110,1,노원구,513270.1592
20240110,1,은평구,468273.2516
20240110,1,서대문구,346987.4993
20240110,1,마포구,411403.0637
20240110,1,양천구,391320.6419
20240110,1,강서구,553313.6069
20240110,1,구로구,392877.4468
20240110,1,금천구,205706.2452
20240110,1,영등포구,424416.5167
20240110,1,동작구,393644.8909
20240110,1,관악구,506468.159
20240110,1,서초구,468814.8209
20240110,1,강남구,676275.6185
20240110,1,송파구,742074.559
20240110,1,강동구,537913.8759
20240110,2,종로구,202119.7483
20240110,2,중구,171587.4009
20240110,2,용산구,249818.004
20240110,2,성동구,323220.8166
20240110,2,광진구,371216.0304
20240110,2,동대문구,346493.2954
20240110,2,중랑구,376940.3045
20240110,2,성북구,436623.876
20240110,2,강북구,297509.8829
20240110,2,도봉구,281172.9992
20240110,2,노원구,515475.1285
20240110,2,은평구,470461.5281
20240110,2,서대문구,347414.523
20240110,2,마포구,411368.614
20240110,2,양천구,392226.1594
20240110,2,강서구,555187.099
20240110,2,구로구,393350.5263
20240110,2,금천구,206893.3915
20240110,2,영등포구,424589.9327
20240110,2,동작구,395352.2895
20240110,2,관악구,508090.6341
20240110,2,서초구,466881.8676
20240110,2,강남구,671407.0889
20240110,2,송파구,745107.5432
20240110,2,강동구,540172.837
20240110,3,종로구,201783.0033
20240110,3,중구,171408.9309
20240110,3,용산구,249968.755
20240110,3,성동구,325278.4493
20240110,3,광진구,372223.5974
20240110,3,동대문구,348156.2445
20240110,3,중랑구,378706.7309
20240110,3,성북구,438203.9926
20240110,3,강북구,298609.0283
20240110,3,도봉구,282480.4836
20240110,3,노원구,517561.7978
20240110,3,은평구,471915.2018
20240110,3,서대문구,348541.6277
20240110,3,마포구,411270.3749
20240110,3,양천구,392805.0128
20240110,3,강서구,555952.6591
20240110,3,구로구,393942.9968
20240110,3,금천구,206893.4422
20240110,3,영등포구,428084.5189
20240110,3,동작구,396621.4532
20240110,3,관악구,509546.2381
20240110,3,서초구,465909.0333
20240110,3,강남구,668809.5829
20240110,3,송파구,747732.838
20240110,3,강동구,542475.1331
20240110,4,종로구,204696.5057
20240110,4,중구,171011.2249
20240110,4,용산구,251587.7518
20240110,4,성동구,327480.6231
20240110,4,광진구,372976.0254
20240110,4,동대문구,350798.5145
20240110,4,중랑구,378285.1234
20240110,4,성북구,439735.3326
20240110,4,강북구,298081.9911
20240110,4,도봉구,282834.1507
20240110,4,노원구,517907.0644
20240110,4,은평구,471184.7672
20240110,4,서대문구,349704.9361
20240110,4,마포구,411815.7158
20240110,4,양천구,392239.9132
20240110,4,강서구,558522.23
20240110,4,구로구,393812.651
20240110,4,금천구,206909.1552
20240110,4,영등포구,431553.967
20240110,4,동작구,395847.4528
20240110,4,관악구,509953.2099
20240110,4,서초구,468487.285
20240110,4,강남구,668081.4483
20240110,4,송파구,750897.9491
20240110,4,강동구,542674.6821
20240110,5,종로구,208543.6441
20240110,5,중구,172813.183
20240110,5,용산구,257032.5058
20240110,5,성동구,331045.3586
20240110,5,광진구,374417.1624
20240110,5,동대문구,351972.6523
20240110,5,중랑구,375545.5183
20240110,5,성북구,438996.7985
20240110,5,강북구,295422.3694
20240110,5,도봉구,282091.7638
20240110,5,노원구,515705.2467
20240110,5,은평구,468384.4849
20240110,5,서대문구,350339.7266
20240110,5,마포구,414826.0185
20240110,5,양천구,391359.2392
20240110,5,강서구,562551.5965
20240110,5,구로구,391144.3345
20240110,5,금천구,206157.1392
20240110,5,영등포구,431373.0988
20240110,5,동작구,397749.0949
20240110,5,관악구,506940.0622
20240110,5,서초구,479516.8904
20240110,5,강남구,674594.1418
20240110,5,송파구,753913.4783
20240110,5,강동구,543534.6331
20240110,6,종로구,220344.2974
20240110,6,중구,189040.1281
20240110,6,용산구,267335.0462
20240110,6,성동구,336532.7643
20240110,6,광진구,372094.9658
20240110,6,동대문구,351465.2598
20240110,6,중랑구,366321.7557
20240110,6,성북구,432976.5308
20240110,6,강북구,287794.7362
20240110,6,도봉구,276797.8525
20240110,6,노원구,505609.1094
20240110,6,은평구,458455.3444
20240110,6,서대문구,351924.8788
20240110,6,마포구,417078.0735
20240110,6,양천구,384785.7311
20240110,6,강서구,564215.8165
20240110,6,구로구,388987.1672
20240110,6,금천구,208421.514
20240110,6,영등포구,441274.0701
20240110,6,동작구,394652.5611
20240110,6,관악구,497850.8811
20240110,6,서초구,510023.3371
20240110,6,강남구,703426.9001
20240110,6,송파구,755448.0361
20240110,6,강동구,538624.0182
20240110,7,종로구,251702.3464
20240110,7,중구,239757.7103
20240110,7,용산구,283543.0121
20240110,7,성동구,345928.2419
20240110,7,광진구,365195.6169
20240110,7,동대문구,350683.392
20240110,7,중랑구,348487.8439
20240110,7,성북구,420128.8334
20240110,7,강북구,277818.4286
20240110,7,도봉구,268600.9898
20240110,7,노원구,484364.1046
20240110,7,은평구,436840.253
20240110,7,서대문구,361224.9925
20240110,7,마포구,422627.0161
20240110,7,양천구,371747.212
20240110,7,강서구,560735.5897
20240110,7,구로구,392964.9519
20240110,7,금천구,218318.0274
20240110,7,영등포구,488578.5142
20240110,7,동작구,387380.9353
20240110,7,관악구,475176.5764
20240110,7,서초구,565223.7836
20240110,7,강남구,772735.8219
20240110,7,송파구,756716.9271
20240110,7,강동구,522175.0511
20240110,8,종로구,310257.1175
20240110,8,중구,342191.6705
20240110,8,용산구,294244.4754
20240110,8,성동구,357389.5914
20240110,8,광진구,345551.3731
20240110,8,동대문구,343648.2713
20240110,8,중랑구,323818.4632
20240110,8,성북구,396739.731
20240110,8,강북구,261049.6533
20240110,8,도봉구,251983.3038
20240110,8,노원구,454823.9535
20240110,8,은평구,399079.4978
20240110,8,서대문구,383703.7431
20240110,8,마포구,436269.9894
20240110,8,양천구,350953.751
20240110,8,강서구,547276.3145
20240110,8,구로구,392040.8661
20240110,8,금천구,242191.8433
20240110,8,영등포구,541495.4239
20240110,8,동작구,363424.113
20240110,8,관악구,436187.8229
20240110,8,서초구,634354.3237
20240110,8,강남구,912861.8776
20240110,8,송파구,760296.4911
20240110,8,강동구,494878.0944
20240110,9,종로구,344253.4859
20240110,9,중구,393276.4305
20240110,9,용산구,300676.1675
20240110,9,성동구,363060.6981
20240110,9,광진구,330920.0311
20240110,9,동대문구,335280.7287
20240110,9,중랑구,308448.2894
20240110,9,성북구,384201.2542
20240110,9,강북구,251398.6551
20240110,9,도봉구,239965.0694
20240110,9,노원구,442269.0075
20240110,9,은평구,377512.3609
20240110,9,서대문구,393821.6786
20240110,9,마포구,450695.5241
20240110,9,양천구,340319.1972
20240110,9,강서구,542582.3959
20240110,9,구로구,386995.256
20240110,9,금천구,253470.2101
20240110,9,영등포구,562697.3466
20240110,9,동작구,342291.4839
20240110,9,관악구,411332.9919
20240110,9,서초구,684982.6438
20240110,9,강남구,1034284.129
20240110,9,송파구,758906.3259
20240110,9,강동구,479438.3927
20240110,10,종로구,366929.2808
20240110,10,중구,420682.1296
20240110,10,용산구,303142.8743
20240110,10,성동구,365338.0128
20240110,10,광진구,328519.1538
20240110,10,동대문구,333094.0029
20240110,10,중랑구,302323.7953
20240110,10,성북구,378181.5526
20240110,10,강북구,247854.1816
20240110,10,도봉구,235183.6517
20240110,10,노원구,437659.4842
20240110,10,은평구,368747.1265
20240110,10,서대문구,395994.048
20240110,10,마포구,459822.7903
20240110,10,양천구,337074.9673
20240110,10,강서구,540029.5376
20240110,10,구로구,387144.2147
20240110,10,금천구,258067.7452
20240110,10,영등포구,574000.9869
20240110,10,동작구,333792.7489
20240110,10,관악구,402785.3933
20240110,10,서초구,705239.659
20240110,10,강남구,1087883.312
20240110,10,송파구,758215.1555
20240110,10,강동구,473114.0349
20240110,11,종로구,394382.3094
20240110,11,중구,441103.2874
20240110,11,용산구,308466.3723
20240110,11,성동구,362887.9967
20240110,11,광진구,326397.1013
20240110,11,동대문구,334228.3656
20240110,11,중랑구,297182.4284
20240110,11,성북구,373975.6172
20240110,11,강북구,245381.4374
20240110,11,도봉구,231935.0971
20240110,11,노원구,435121.4785
20240110,11,은평구,362319.3239
20240110,11,서대문구,389666.7923
20240110,11,마포구,469206.7775
20240110,11,양천구,332956.3408
20240110,11,강서구,538464.1283
20240110,11,구로구,383630.0183
20240110,11,금천구,258683.3317
20240110,11,영등포구,579950.5584
20240110,11,동작구,329087.9395
20240110,11,관악구,399070.6107
20240110,11,서초구,715772.3716
20240110,11,강남구,1114644.384
20240110,11,송파구,757986.376
20240110,11,강동구,464461.1968
20240110,12,종로구,403768.7253
20240110,12,중구,450772.8095
20240110,12,용산구,310942.3299
20240110,12,성동구,365907.5782
20240110,12,광진구,326675.9769
20240110,12,동대문구,333869.6493
20240110,12,중랑구,293204.9821
20240110,12,성북구,371876.5841
20240110,12,강북구,244260.8258
20240110,12,도봉구,228947.1322
20240110,12,노원구,432306.1201
20240110,12,은평구,356123.0377
20240110,12,서대문구,392605.4347
20240110,12,마포구,477689.0621
20240110,12,양천구,331172.7744
20240110,12,강서구,536870.1848
20240110,12,구로구,382293.7243
20240110,12,금천구,260218.2542
20240110,12,영등포구,582558.0471
20240110,12,동작구,325948.669
20240110,12,관악구,395412.1426
20240110,12,서초구,723717.2759
20240110,12,강남구,1132976.042
20240110,12,송파구,758640.3275
20240110,12,강동구,458656.3367
20240110,13,종로구,407375.854
20240110,13,중구,457655.1611
20240110,13,용산구,312721.1256
20240110,13,성동구,365731.9463
20240110,13,광진구,326248.5457
20240110,13,동대문구,334993.323
20240110,13,중랑구,290092.5077
20240110,13,성북구,369692.6895
20240110,13,강북구,242226.3252
20240110,13,도봉구,227239.3153
20240110,13,노원구,431350.7001
20240110,13,은평구,354017.5287
20240110,13,서대문구,399493.548
20240110,13,마포구,484858.3862
20240110,13,양천구,332361.0131
20240110,13,강서구,534615.4269
20240110,13,구로구,380760.6003
20240110,13,금천구,259965.016
20240110,13,영등포구,584210.4409
20240110,13,동작구,324075.1187
20240110,13,관악구,391610.8985
20240110,13,서초구,732578.1815
20240110,13,강남구,1148400.297
20240110,13,송파구,762493.2749
20240110,13,강동구,456096.5875
20240110,14,종로구,409664.8579
20240110,14,중구,454011.8385
20240110,14,용산구,313353.4676
20240110,14,성동구,364983.3034
20240110,14,광진구,327774.9884
20240110,14,동대문구,334419.2116
20240110,14,중랑구,291526.6744
20240110,14,성북구,368607.0763
20240110,14,강북구,242719.8765
20240110,14,도봉구,226833.7036
20240110,14,노원구,431018.8904
20240110,14,은평구,354979.992
20240110,14,서대문구,397810.228
20240110,14,마포구,489482.7638
20240110,14,양천구,333722.8199
20240110,14,강서구,534085.6584
20240110,14,구로구,382078.4685
20240110,14,금천구,258966.3129
20240110,14,영등포구,582661.8002
20240110,14,동작구,323928.6469
20240110,14,관악구,392146.9047
20240110,14,서초구,733271.5941
20240110,14,강남구,1151361.43
20240110,14,송파구,760706.8944
20240110,14,강동구,457094.3543
20240110,15,종로구,401316.9095
20240110,15,중구,444234.2749
20240110,15,용산구,314049.2016
20240110,15,성동구,368409.7461
20240110,15,광진구,330597.9375
20240110,15,동대문구,330584.5913
20240110,15,중랑구,296344.2108
20240110,15,성북구,372158.7943
20240110,15,강북구,245076.8209
20240110,15,도봉구,229352.2924
20240110,15,노원구,432233.4148
20240110,15,은평구,358005.8885
20240110,15,서대문구,395743.8474
20240110,15,마포구,492747.8809
20240110,15,양천구,337793.9429
20240110,15,강서구,533398.6367
20240110,15,구로구,382776.7599
20240110,15,금천구,258584.4498
20240110,15,영등포구,578817.0753
20240110,15,동작구,325476.5308
20240110,15,관악구,393747.92
20240110,15,서초구,726321.7872
20240110,15,강남구,1141148.457
20240110,15,송파구,760334.8509
20240110,15,강동구,460243.5993
20240110,16,종로구,385093.4526
20240110,16,중구,428203.9568
20240110,16,용산구,312463.361
20240110,16,성동구,367105.5354
20240110,16,광진구,333943.6828
20240110,16,동대문구,327705.4333
20240110,16,중랑구,300868.2342
20240110,16,성북구,375564.0616
20240110,16,강북구,247736.299
20240110,16,도봉구,232463.6033
20240110,16,노원구,435769.7778
20240110,16,은평구,363987.6908
20240110,16,서대문구,390313.3464
20240110,16,마포구,496078.8685
20240110,16,양천구,344105.2257
20240110,16,강서구,531754.8662
20240110,16,구로구,385912.8791
20240110,16,금천구,257008.4536
20240110,16,영등포구,573432.3615
20240110,16,동작구,328838.7449
20240110,16,관악구,398541.8116
20240110,16,서초구,713926.4914
20240110,16,강남구,1121264.763
20240110,16,송파구,757445.3746
20240110,16,강동구,464061.5905
20240110,17,종로구,362517.0949
20240110,17,중구,395684.3188
20240110,17,용산구,309401.8559
20240110,17,성동구,365051.2308
20240110,17,광진구,344601.3804
20240110,17,동대문구,327787.5139
20240110,17,중랑구,309182.4915
20240110,17,성북구,382524.6907
20240110,17,강북구,252026.7734
20240110,17,도봉구,236212.0951
20240110,17,노원구,444479.1559
20240110,17,은평구,375360.7749
20240110,17,서대문구,376676.4112
20240110,17,마포구,495797.5385
20240110,17,양천구,351651.6202
20240110,17,강서구,532311.726
20240110,17,구로구,390350.5943
20240110,17,금천구,248955.0619
20240110,17,영등포구,557810.4522
20240110,17,동작구,339930.3422
20240110,17,관악구,408028.8418
20240110,17,서초구,696049.8219
20240110,17,강남구,1075145.38
20240110,17,송파구,759313.3717
20240110,17,강동구,468468.0471
20240110,18,종로구,324415.1416
20240110,18,중구,326969.425
20240110,18,용산구,297451.4909
20240110,18,성동구,358906.7316
20240110,18,광진구,366656.1528
20240110,18,동대문구,330244.3861
20240110,18,중랑구,325015.5809
20240110,18,성북구,396937.287
20240110,18,강북구,262076.6742
20240110,18,도봉구,245765.8947
20240110,18,노원구,462930.2778
20240110,18,은평구,399443.4913
20240110,18,서대문구,356190.444
20240110,18,마포구,493310.8204
20240110,18,양천구,362356.1641
20240110,18,강서구,533181.7539
20240110,18,구로구,397963.8751
20240110,18,금천구,233668.8611
20240110,18,영등포구,523302.4775
20240110,18,동작구,360134.0278
20240110,18,관악구,432291.9057
20240110,18,서초구,649663.6319
20240110,18,강남구,986427.9398
20240110,18,송파구,762845.9233
20240110,18,강동구,485254.9978
20240110,19,종로구,293101.6965
20240110,19,중구,283630.2389
20240110,19,용산구,282638.4254
20240110,19,성동구,344299.1599
20240110,19,광진구,368032.5673
20240110,19,동대문구,331194.2999
20240110,19,중랑구,337349.8548
20240110,19,성북구,406539.6538
20240110,19,강북구,272282.4915
20240110,19,도봉구,255455.3472
20240110,19,노원구,479379.5266
20240110,19,은평구,417922.0558
20240110,19,서대문구,352143.5139
20240110,19,마포구,484121.189
20240110,19,양천구,375488.5407
20240110,19,강서구,536138.3605
20240110,19,구로구,391436.5155
20240110,19,금천구,218567.1003
20240110,19,영등포구,492963.1614
20240110,19,동작구,366505.4189
20240110,19,관악구,454799.9685
20240110,19,서초구,597207.6241
20240110,19,강남구,901740.0632
20240110,19,송파구,760308.8346
20240110,19,강동구,500836.5593
20240110,20,종로구,270632.3142
20240110,20,중구,252434.976
20240110,20,용산구,273033.3553
20240110,20,성동구,338624.4751
20240110,20,광진구,369341.7892
20240110,20,동대문구,332284.8812
20240110,20,중랑구,346207.0693
20240110,20,성북구,413544.6196
20240110,20,강북구,276575.7501
20240110,20,도봉구,262425.2471
20240110,20,노원구,488435.1104
20240110,20,은평구,429732.2946
20240110,20,서대문구,350904.2034
20240110,20,마포구,471132.1634
20240110,20,양천구,379814.4978
20240110,20,강서구,539597.2696
20240110,20,구로구,392273.2272
20240110,20,금천구,212631.2651
20240110,20,영등포구,473250.193
20240110,20,동작구,373307.1698
20240110,20,관악구,467364.9282
20240110,20,서초구,566208.1979
20240110,20,강남구,848997.7886
20240110,20,송파구,755381.8065
20240110,20,강동구,509551.3496
20240110,21,종로구,247912.7426
20240110,21,중구,226863.7568
20240110,21,용산구,265339.7275
20240110,21,성동구,334546.1087
20240110,21,광진구,371910.2162
20240110,21,동대문구,336208.428
20240110,21,중랑구,352993.5709
20240110,21,성북구,420802.7301
20240110,21,강북구,281466.2524
20240110,21,도봉구,266506.3124
20240110,21,노원구,497772.3127
20240110,21,은평구,441618.2581
20240110,21,서대문구,348453.6097
20240110,21,마포구,456552.3956
20240110,21,양천구,387445.3192
20240110,21,강서구,543347.4544
20240110,21,구로구,393011.3346
20240110,21,금천구,210410.5459
20240110,21,영등포구,457995.7544
20240110,21,동작구,380549.8584
20240110,21,관악구,479019.1136
20240110,21,서초구,539883.5226
20240110,21,강남구,798916.3252
20240110,21,송파구,748632.8559
20240110,21,강동구,518617.9311
20240110,22,종로구,225619.6241
20240110,22,중구,203579.7024
20240110,22,용산구,258760.8644
20240110,22,성동구,330632.239
20240110,22,광진구,373653.8133
20240110,22,동대문구,339980.398
20240110,22,중랑구,360930.3345
20240110,22,성북구,428577.5237
20240110,22,강북구,287214.6801
20240110,22,도봉구,272562.7487
20240110,22,노원구,501094.8785
20240110,22,은평구,452966.4909
20240110,22,서대문구,348569.194
20240110,22,마포구,437800.3678
20240110,22,양천구,388499.8393
20240110,22,강서구,546330.1674
20240110,22,구로구,396767.4255
20240110,22,금천구,211049.7713
20240110,22,영등포구,447537.4867
20240110,22,동작구,385411.6446
20240110,22,관악구,490327.7864
20240110,22,서초구,513603.8121
20240110,22,강남구,740014.1979
20240110,22,송파구,744613.4457
20240110,22,강동구,528122.7852
20240110,23,종로구,207651.4723
20240110,23,중구,182034.1527
20240110,23,용산구,251271.3264
20240110,23,성동구,321518.305
20240110,23,광진구,367755.5253
20240110,23,동대문구,341699.3672
20240110,23,중랑구,366691.9243
20240110,23,성북구,429647.1214
20240110,23,강북구,291313.169
20240110,23,도봉구,274660.2818
20240110,23,노원구,505956.7957
20240110,23,은평구,460501.4423
20240110,23,서대문구,345574.6952
20240110,23,마포구,421031.9058
20240110,23,양천구,387369.12
20240110,23,강서구,549514.776
20240110,23,구로구,392669.4286
20240110,23,금천구,204686.4529
20240110,23,영등포구,427436.3221
20240110,23,동작구,390364.7589
20240110,23,관악구,499694.7684
20240110,23,서초구,481943.7707
20240110,23,강남구,702781.1024
20240110,23,송파구,738826.7219
20240110,23,강동구,530419.0832
20240109,0,종로구,201205.764
20240109,0,중구,176158.132
20240109,0,용산구,249454.199
20240109,0,성동구,319010.805
20240109,0,광진구,368347.0419
20240109,0,동대문구,343798.0931
20240109,0,중랑구,373024.3108
20240109,0,성북구,433600.0416
20240109,0,강북구,295224.0218
20240109,0,도봉구,277495.0808
20240109,0,노원구,510140.3348
20240109,0,은평구,466596.0675
20240109,0,서대문구,345255.1179
20240109,0,마포구,413201.7107
20240109,0,양천구,390840.8534
20240109,0,강서구,551985.8162
20240109,0,구로구,393494.3259
20240109,0,금천구,205372.193
20240109,0,영등포구,423485.501
20240109,0,동작구,392725.4122
20240109,0,관악구,503983.6384
20240109,0,서초구,471559.7296
20240109,0,강남구,679470.2014
20240109,0,송파구,739798.3745
20240109,0,강동구,536551.6498
20240109,1,종로구,200510.2197
20240109,1,중구,173734.2118
20240109,1,용산구,249258.8732
20240109,1,성동구,320830.5055
20240109,1,광진구,369589.974
20240109,1,동대문구,345919.1622
20240109,1,중랑구,374976.5661
20240109,1,성북구,435760.0068
20240109,1,강북구,296372.8111
20240109,1,도봉구,279399.3735
20240109,1,노원구,512686.4158
20240109,1,은평구,469269.6826
20240109,1,서대문구,345884.6366
20240109,1,마포구,412175.8197
20240109,1,양천구,392179.5147
20240109,1,강서구,554126.8216
20240109,1,구로구,393641.8956
20240109,1,금천구,206219.8094
20240109,1,영등포구,423497.7822
20240109,1,동작구,394146.4596
20240109,1,관악구,507053.2815
20240109,1,서초구,468098.5607
20240109,1,강남구,673212.6669
20240109,1,송파구,742258.8564
20240109,1,강동구,539392.7452
20240109,2,종로구,200319.8068
20240109,2,중구,172724.2912
20240109,2,용산구,249706.2412
20240109,2,성동구,322521.6367
20240109,2,광진구,371898.6035
20240109,2,동대문구,347365.1741
20240109,2,중랑구,377285.2744
20240109,2,성북구,437219.2084
20240109,2,강북구,297531.86
20240109,2,도봉구,281319.4316
20240109,2,노원구,515410.1045
20240109,2,은평구,471590.6962
20240109,2,서대문구,346619.8567
20240109,2,마포구,411858.5132
20240109,2,양천구,393316.6587
20240109,2,강서구,556280.8436
20240109,2,구로구,393463.2745
20240109,2,금천구,207155.4697
20240109,2,영등포구,423996.3768
20240109,2,동작구,395535.6951
20240109,2,관악구,508799.1001
20240109,2,서초구,466772.7756
20240109,2,강남구,668673.5573
20240109,2,송파구,744738.4634
20240109,2,강동구,542042.2656
20240109,3,종로구,200546.6239
20240109,3,중구,171759.9647
20240109,3,용산구,250160.8692
20240109,3,성동구,324241.7971
20240109,3,광진구,372770.1314
20240109,3,동대문구,348977.1014
20240109,3,중랑구,379281.6659
20240109,3,성북구,439016.9333
20240109,3,강북구,298439.7431
20240109,3,도봉구,282803.952
20240109,3,노원구,518293.9233
20240109,3,은평구,472341.2686
20240109,3,서대문구,347134.2571
20240109,3,마포구,412327.0147
20240109,3,양천구,394400.7591
20240109,3,강서구,556640.1931
20240109,3,구로구,393760.7121
20240109,3,금천구,207521.3753
20240109,3,영등포구,427991.9573
20240109,3,동작구,396891.9805
20240109,3,관악구,509995.3645
20240109,3,서초구,465639.7689
20240109,3,강남구,666133.6273
20240109,3,송파구,747733.9392
20240109,3,강동구,543528.2681
20240109,4,종로구,203144.177
20240109,4,중구,170887.4687
20240109,4,용산구,251950.1648
20240109,4,성동구,326596.2792
20240109,4,광진구,374244.2715
20240109,4,동대문구,351665.4024
20240109,4,중랑구,379480.6843
20240109,4,성북구,439778.2021
20240109,4,강북구,298426.5612
20240109,4,도봉구,282895.6552
20240109,4,노원구,518357.0807
20240109,4,은평구,472193.2352
20240109,4,서대문구,349399.8428
20240109,4,마포구,412443.4658
20240109,4,양천구,394044.7318
20240109,4,강서구,559123.4766
20240109,4,구로구,394150.7765
20240109,4,금천구,207802.3467
20240109,4,영등포구,430886.2552
20240109,4,동작구,396183.7972
20240109,4,관악구,510701.9442
20240109,4,서초구,468234.4479
20240109,4,강남구,666318.51
20240109,4,송파구,750280.8851
20240109,4,강동구,544197.9241
20240109,5,종로구,206793.1575
20240109,5,중구,173130.3617
20240109,5,용산구,256874.0878
20240109,5,성동구,330537.3225
20240109,5,광진구,375319.243
20240109,5,동대문구,352846.6899
20240109,5,중랑구,377533.783
20240109,5,성북구,439314.5314
20240109,5,강북구,296315.9956
20240109,5,도봉구,282370.3832
20240109,5,노원구,515231.0471
20240109,5,은평구,470305.6974
20240109,5,서대문구,350186.4239
20240109,5,마포구,414981.8496
20240109,5,양천구,392700.2473
20240109,5,강서구,563640.4986
20240109,5,구로구,392221.4362
20240109,5,금천구,206981.3118
20240109,5,영등포구,431534.226
20240109,5,동작구,398054.9619
20240109,5,관악구,507722.7174
20240109,5,서초구,480007.5908
20240109,5,강남구,673284.0775
20240109,5,송파구,754037.978
20240109,5,강동구,544918.6089
20240109,6,종로구,218305.0459
20240109,6,중구,189669.2985
20240109,6,용산구,267115.1536
20240109,6,성동구,336511.6911
20240109,6,광진구,373385.7753
20240109,6,동대문구,352907.8451
20240109,6,중랑구,368809.8859
